gene_id	mean_a	mean_b	log2fc	pvalue	padj	gene_name
ENSG00000185722	101.5	156.66666666666666	0.6262135236468009	0.00023156983023165802	0.085017705399141	ANKFY1
ENSG00000112773	92.75	159.0	0.7776010976090737	0.00022534351570681728	0.085017705399141	FAM46A
ENSG00000100258	102.5	119.33333333333333	0.21937119160533602	0.00022902975180659355	0.085017705399141	LMF2
ENSG00000137965	147.0	439.6666666666667	1.5805874708099232	0.00043218387280512103	0.148542516623275	IFI44
ENSG00000136213	11.75	19.0	0.6932918137535893	0.00043085668465742567	0.148542516623275	CHST12
ENSG00000088827	245.25	1271.3333333333333	2.3740125536242886	0.000417898191572481	0.148542516623275	SIGLEC1
ENSG00000160932	329.25	1043.3333333333333	1.6639418118613976	0.0004901771472225217	0.16496503408817947	LY6E
ENSG00000127418	23.25	45.333333333333336	0.9633113031602614	0.0005858159404967679	0.19312797352622016	FGFRL1
ENSG00000139626	43.25	97.33333333333333	1.170215295930173	0.0006595220061656524	0.21307836975199895	ITGB7
ENSG00000204308	26.0	32.0	0.2995498781707606	0.0006832802205681941	0.21642566045212958	RNF5
ENSG00000129473	41.25	30.666666666666668	-0.4277106892747714	0.000711010917295464	0.2167107614715269	BCL2L2
ENSG00000162882	17.75	13.333333333333334	-0.41275460357218735	0.0007030697512749379	0.2167107614715269	HAAO
ENSG00000023318	132.25	159.33333333333334	0.26877854088259223	0.0007659474782689882	0.22913176970291177	ERP44
ENSG00000197122	101.25	158.66666666666666	0.6480720086324051	0.0008019723429668092	0.2355465677870152	SRC
ENSG00000138433	46.25	62.0	0.42280692588869445	0.0008938993120885297	0.25333420153470365	CIR1
ENSG00000124201	84.5	159.0	0.9119955193142857	0.0008913714502428525	0.25333420153470365	ZNFX1
ENSG00000105402	218.25	334.3333333333333	0.6153032511234221	0.000947252493211024	0.25503194625551473	NAPA
ENSG00000126709	189.25	796.0	2.0724693197844095	0.0009185177093147469	0.25503194625551473	IFI6
ENSG00000168405	11.0	14.666666666666666	0.41500471336315636	0.0009430953184757328	0.25503194625551473	CMAHP
ENSG00000017483	0.75	4.333333333333333	2.528925295783524	0.0009691804013924695	0.25665803613268773	SLC38A5
ENSG00000168961	449.0	780.6666666666666	0.7979898599415537	0.0010088210801809674	0.25867453538481505	LGALS9
ENSG00000155254	69.5	44.0	-0.659497423987834	0.001000060650433305	0.25867453538481505	MARVELD1
ENSG00000159110	48.5	65.0	0.42244741999607277	0.001031703184135085	0.2604083318205963	IFNAR2
ENSG00000104133	109.25	144.66666666666666	0.4050960293484609	0.001102667778837757	0.27403838922069423	SPG11
ENSG00000124571	26.75	33.0	0.3029169188096337	0.0012124967405474213	0.29676776283034917	XPO5
ENSG00000103047	18.0	24.0	0.41501746282171437	0.0012397138385092526	0.29890055742206667	TANGO6
ENSG00000158941	70.0	81.66666666666667	0.2223894770999106	0.001268993174862773	0.3014605256872535	CCAR2
ENSG00000095787	254.25	288.6666666666667	0.18315607362261774	0.0013031202754793098	0.3018388122853478	WAC
ENSG00000139618	2.5	5.666666666666667	1.1802498537913433	0.001307955729848604	0.3018388122853478	BRCA2
ENSG00000112941	42.25	65.0	0.6214764256597695	0.001371233337917217	0.31198455409457354	PAPD7
ENSG00000112130	6.0	9.333333333333334	0.6373440576654982	0.0014565817942910062	0.32366420516594463	RNF8
ENSG00000165389	58.25	38.666666666666664	-0.5911551067359303	0.0014826761905583697	0.32366420516594463	SPTSSA
ENSG00000135297	21.5	29.0	0.4316988871381665	0.0014682528437547039	0.32366420516594463	MTO1
ENSG00000151062	52.0	33.0	-0.6560296252821124	0.0015574931886708262	0.33546326626384704	CACNA2D4
ENSG00000231528	2.25	5.0	1.1516505482534174	0.0016088671217392503	0.34196894058652433	FAM225A
ENSG00000155363	52.75	126.0	1.2561648352981512	0.0017038547251905618	0.3558640557423383	MOV10
ENSG00000196405	95.25	175.66666666666666	0.8830425297594823	0.0017182986472639833	0.3558640557423383	EVL
ENSG00000166016	8.5	19.666666666666668	1.2101213440552776	0.001810186757610581	0.37014882129672566	ABTB2
ENSG00000205352	139.0	167.66666666666666	0.27050924181451247	0.001857867396449244	0.3732016007266698	PRR13
ENSG00000072818	58.0	91.66666666666667	0.6603351771308031	0.0018713216329615113	0.3732016007266698	ACAP1
ENSG00000185404	39.0	59.333333333333336	0.605356034556767	0.001915488143852054	0.3773511643388547	SP140L
ENSG00000114127	58.25	98.33333333333333	0.7554124031899123	0.002047672831748764	0.3776496140843143	XRN1
ENSG00000153391	10.5	13.333333333333334	0.34461897647285133	0.0020686161868718558	0.3776496140843143	INO80C
ENSG00000175193	64.25	47.666666666666664	-0.43070790134737347	0.0021183029009589007	0.3776496140843143	PARL
ENSG00000114735	20.5	15.666666666666666	-0.3879039433343499	0.00195884947295779	0.3776496140843143	HEMK1
ENSG00000139218	111.75	134.33333333333334	0.265540336283862	0.002036670432095666	0.3776496140843143	SCAF11
ENSG00000108771	53.75	111.33333333333333	1.0505350598556398	0.0021210830976306407	0.3776496140843143	DHX58
ENSG00000236567	2.75	5.666666666666667	1.0427987716561025	0.0021274058983330817	0.3776496140843143	RP11-39K24.7
ENSG00000100395	26.0	31.333333333333332	0.2691771883356716	0.0020672203426977615	0.3776496140843143	L3MBTL2
ENSG00000133112	3840.5	2783.6666666666665	-0.46430754264629465	0.002061710452198573	0.3776496140843143	TPT1
ENSG00000138061	169.75	86.66666666666667	-0.9698543044670533	0.0022153726476998635	0.38899054077112605	CYP1B1
ENSG00000122884	53.5	42.333333333333336	-0.3377376873526574	0.0023017910459074246	0.39981862962998427	P4HA1
ENSG00000115419	58.5	84.66666666666667	0.5333498448292741	0.002653803524813136	0.4560589589343766	GLS
ENSG00000069998	62.25	43.333333333333336	-0.522586502820245	0.002683765973951603	0.4563532162443599	CECR5
ENSG00000055163	66.0	95.33333333333333	0.530507990934001	0.00287041529754962	0.48300717413142247	CYFIP2
ENSG00000213047	11.25	18.333333333333332	0.7044945729245328	0.0029217237976651325	0.4865724353348716	DENND1B
ENSG00000162881	12.5	6.333333333333333	-0.9807788120672044	0.0031043508773841008	0.4936250023529055	OXER1
ENSG00000142192	318.75	230.66666666666666	-0.4666140764809287	0.003483548982804954	0.4936250023529055	APP
ENSG00000136059	38.75	31.333333333333332	-0.3064892419531002	0.0034643697730567685	0.4936250023529055	VILL
ENSG00000137876	115.0	86.66666666666667	-0.40808063737159717	0.0034472066362356167	0.4936250023529055	RSL24D1
ENSG00000152818	253.75	380.3333333333333	0.5838546712419997	0.003220532248185311	0.4936250023529055	UTRN
ENSG00000105122	71.0	104.33333333333333	0.5553027348831405	0.003446169668277944	0.4936250023529055	RASAL3
ENSG00000072756	8.5	11.0	0.3719302066753215	0.0032390370765444155	0.4936250023529055	TRNT1
ENSG00000170584	11.5	9.0	-0.3536021103591569	0.0032390370765444155	0.4936250023529055	NUDCD2
ENSG00000133216	21.0	41.0	0.9652010709659411	0.0032443211919858253	0.4936250023529055	EPHB2
ENSG00000224614	7.25	17.666666666666668	1.284859639689737	0.002997559521991602	0.4936250023529055	TNK2-AS1
ENSG00000025708	1249.5	2555.0	1.0319717997763451	0.003317326342765018	0.4936250023529055	TYMP
ENSG00000196684	105.0	215.66666666666666	1.0384068331693368	0.0031501271443287898	0.4936250023529055	HSH2D
ENSG00000085514	263.5	308.6666666666667	0.22824592973920485	0.003260371575801241	0.4936250023529055	PILRA
ENSG00000164983	25.75	22.666666666666668	-0.18399256565137773	0.0034499292857350073	0.4936250023529055	TMEM65
ENSG00000140511	3.5	11.0	1.6517957050043177	0.003481072885836664	0.4936250023529055	HAPLN3
ENSG00000114416	101.25	83.66666666666667	-0.27519405004794173	0.003396634472116914	0.4936250023529055	FXR1
ENSG00000151470	26.25	37.666666666666664	0.5209542863934881	0.003027392160094924	0.4936250023529055	C4orf33
ENSG00000075884	24.75	34.666666666666664	0.486103923412042	0.003529824688776764	0.49583293932608563	ARHGAP15
ENSG00000261222	27.75	52.333333333333336	0.9152179609043825	0.0036581117809946473	0.5003177342227887	CTD-2006K23.1
ENSG00000133142	15.75	10.666666666666666	-0.562198774677894	0.0037469996419363036	0.5003177342227887	TCEAL4
ENSG00000122122	433.25	536.0	0.3070326129575398	0.003743524233018693	0.5003177342227887	SASH3
ENSG00000135090	123.5	149.66666666666666	0.2772398600969838	0.0036249375068316465	0.5003177342227887	TAOK3
ENSG00000143119	618.0	760.0	0.2983921442521667	0.0036931942763265458	0.5003177342227887	CD53
ENSG00000173193	260.25	815.6666666666666	1.648077757302737	0.0037475823846079876	0.5003177342227887	PARP14
ENSG00000141376	15.75	22.666666666666668	0.5251924671585965	0.0037974082017328496	0.5028141974655119	BCAS3
ENSG00000184209	12.0	14.666666666666666	0.28948475983507393	0.0039011874692995415	0.5123559543013397	SNRNP35
ENSG00000087589	8.0	2.6666666666666665	-1.5846019171049606	0.004025064545126263	0.5185413288897573	CASS4
ENSG00000173681	6.75	10.666666666666666	0.6600715266677167	0.004013711473600295	0.5185413288897573	CXorf23
ENSG00000137959	119.25	547.6666666666666	2.1992993444576356	0.00404458384549396	0.5185413288897573	IFI44L
ENSG00000123353	10.75	16.333333333333332	0.6034367163077656	0.004156799194193097	0.5279759972001267	ORMDL2
ENSG00000070882	19.25	26.666666666666668	0.4701582102706003	0.004239008813262176	0.5279759972001267	OSBPL3
ENSG00000175354	67.0	77.33333333333333	0.20692642676623496	0.004275520373840703	0.5279759972001267	PTPN2
ENSG00000173706	21.5	64.0	1.573690686697348	0.00425300998217355	0.5279759972001267	HEG1
ENSG00000111843	40.0	24.666666666666668	-0.6974148104534913	0.0042815931430739505	0.5279759972001267	TMEM14C
ENSG00000087266	674.75	855.6666666666666	0.3426953663180914	0.004389861281402002	0.5372259025739995	SH3BP2
ENSG00000185482	42.0	67.66666666666667	0.6880429646710826	0.004826700647339705	0.56229037116107	STAC3
ENSG00000129465	28.0	41.666666666666664	0.5734499622459936	0.005270395016315023	0.56229037116107	RIPK3
ENSG00000160209	136.0	107.0	-0.34599297979374527	0.004986406541100134	0.56229037116107	PDXK
ENSG00000108798	77.0	145.0	0.9131137627291268	0.006016258481506804	0.56229037116107	ABI3
ENSG00000120509	5.5	7.666666666666667	0.4790937176952589	0.006021804767293865	0.56229037116107	PDZD11
ENSG00000183648	31.5	26.0	-0.2768305172706773	0.005332834782530946	0.56229037116107	NDUFB1
ENSG00000164054	225.5	330.0	0.5493365650404372	0.004689902240280322	0.56229037116107	SHISA5
ENSG00000102900	62.0	79.0	0.34957943054999013	0.005589287812171392	0.56229037116107	NUP93
ENSG00000141068	176.25	231.66666666666666	0.39442526157016844	0.0050022091365415225	0.56229037116107	KSR1
ENSG00000082898	124.75	157.33333333333334	0.33478214830279857	0.005192721076781703	0.56229037116107	XPO1
ENSG00000198856	51.0	36.0	-0.5024885540842469	0.004845232992750291	0.56229037116107	OSTC
ENSG00000125354	82.75	117.66666666666667	0.5078692922792609	0.005587849229253222	0.56229037116107	SEPT6
ENSG00000185507	184.25	456.3333333333333	1.308418752858137	0.00567567024498989	0.56229037116107	IRF7
ENSG00000149100	176.75	144.33333333333334	-0.2923038575858964	0.005369674284547003	0.56229037116107	EIF3M
ENSG00000100316	1192.75	739.6666666666666	-0.6893437785963666	0.00547091217578425	0.56229037116107	RPL3
ENSG00000128951	41.25	33.333333333333336	-0.3074202189915283	0.0057937054594868285	0.56229037116107	DUT
ENSG00000044459	14.5	16.666666666666668	0.2008997602527323	0.006021804767293857	0.56229037116107	CNTLN
ENSG00000140848	70.75	45.333333333333336	-0.6421464698036153	0.006020866063754388	0.56229037116107	CPNE2
ENSG00000185989	99.0	136.0	0.4581022565799191	0.004770349984047236	0.56229037116107	RASA3
ENSG00000178977	7.0	11.0	0.6520017601415513	0.005365069030640656	0.56229037116107	LINC00324
ENSG00000135540	7.75	13.666666666666666	0.8183126105100409	0.005247859220684755	0.56229037116107	NHSL1
ENSG00000213719	543.75	646.6666666666666	0.25007832847004907	0.0053363953090412	0.56229037116107	CLIC1
ENSG00000115828	92.5	57.0	-0.6984817327531144	0.005199659048769536	0.56229037116107	QPCT
ENSG00000177556	26.25	37.666666666666664	0.5209542863934881	0.005191591959133417	0.56229037116107	ATOX1
ENSG00000111424	37.0	57.666666666666664	0.6401983876718269	0.005625885569132913	0.56229037116107	VDR
ENSG00000110536	12.75	11.0	-0.2129757233158641	0.0059862556977071	0.56229037116107	PTPMT1
ENSG00000241343	36.75	22.0	-0.740214407115912	0.005208421904145571	0.56229037116107	RPL36A
ENSG00000099954	2.75	1.0	-1.4585141654802172	0.0059862556977071	0.56229037116107	CECR2
ENSG00000076685	142.5	198.66666666666666	0.47938504841821233	0.005369799289975253	0.56229037116107	NT5C2
ENSG00000122406	787.5	458.0	-0.7819310071845035	0.005450566211181232	0.56229037116107	RPL5
ENSG00000162946	29.5	52.0	0.8177755085601232	0.004810379593133117	0.56229037116107	DISC1
ENSG00000204267	83.75	167.33333333333334	0.9985551634356292	0.005426432280751091	0.56229037116107	TAP2
ENSG00000099338	4.5	7.333333333333333	0.7044202709223483	0.005757175096776289	0.56229037116107	CATSPERG
ENSG00000230438	2.0	6.666666666666667	1.7364608149499894	0.005145053069695822	0.56229037116107	RP11-420G6.4
ENSG00000184060	90.0	121.66666666666667	0.4349328845794337	0.005422273640953303	0.56229037116107	ADAP2
ENSG00000086475	20.5	17.0	-0.27007467510092037	0.0059862556977071	0.56229037116107	SEPHS1
ENSG00000109180	75.5	63.666666666666664	-0.24593486047395408	0.0058031215337894715	0.56229037116107	OCIAD1
ENSG00000168385	306.25	263.6666666666667	-0.21599388931932426	0.005322436781551093	0.56229037116107	SEPT2
ENSG00000172775	82.75	106.33333333333333	0.36175883956184335	0.0059872654058222155	0.56229037116107	FAM192A
ENSG00000162613	82.25	95.66666666666667	0.21799819231782924	0.005627345108189965	0.56229037116107	FUBP1
ENSG00000196550	3.5	5.666666666666667	0.6949878495438088	0.006021804767293865	0.56229037116107	FAM72A
ENSG00000187994	11.5	16.0	0.47640276327681785	0.006056848795908402	0.5623122726960018	RINL
ENSG00000129925	107.5	132.33333333333334	0.29983732841222427	0.006112135312386179	0.5642024790644933	TMEM8A
ENSG00000125746	38.0	44.333333333333336	0.22238699780341076	0.006158150491308998	0.5652202445261679	EML2
ENSG00000063046	559.0	307.0	-0.86460750899578	0.006319629315493556	0.5726040290293029	EIF4B
ENSG00000165424	21.5	14.0	-0.618873887213345	0.006391214587607472	0.5726040290293029	ZCCHC24
ENSG00000107929	71.75	92.33333333333333	0.3638682563159344	0.006415830707831114	0.5726040290293029	LARP4B
ENSG00000115594	8.0	2.3333333333333335	-1.7771697388534393	0.006403254774007387	0.5726040290293029	IL1R1
ENSG00000102034	214.75	295.6666666666667	0.46131163389231433	0.006296491693056471	0.5726040290293029	ELF4
ENSG00000132965	58.0	29.666666666666668	-0.9671863093700042	0.006492765315895794	0.5762864335878058	ALOX5AP
ENSG00000131242	67.75	107.66666666666667	0.6682709179664179	0.006731331371387534	0.5790045292533214	RAB11FIP4
ENSG00000255198	5.0	2.6666666666666665	-0.9066381965404513	0.006845974067561224	0.5790045292533214	SNHG9
ENSG00000105171	23.0	25.333333333333332	0.13939727952214226	0.006845974067561247	0.5790045292533214	POP4
ENSG00000114541	35.75	22.333333333333332	-0.6787204047441894	0.006572986970672092	0.5790045292533214	FRMD4B
ENSG00000149150	7.0	4.666666666666667	-0.5848594694737717	0.006845974067561234	0.5790045292533214	SLC43A1
ENSG00000129993	88.75	113.33333333333333	0.35274969500327696	0.006762699636613214	0.5790045292533214	CBFA2T3
ENSG00000107099	394.75	539.0	0.44934502880297733	0.0065982848539583965	0.5790045292533214	DOCK8
ENSG00000029725	48.75	62.666666666666664	0.3622894653116572	0.006684024173323476	0.5790045292533214	RABEP1
ENSG00000166478	22.75	28.333333333333332	0.3166212991948747	0.00666535192468869	0.5790045292533214	ZNF143
ENSG00000174444	1408.0	894.0	-0.6553000083430403	0.006925605939887425	0.5796696287717175	RPL4
ENSG00000060491	174.5	230.33333333333334	0.40049416938376964	0.006925303851444891	0.5796696287717175	OGFR
ENSG00000231027	12.25	25.666666666666668	1.0670526374442568	0.007347392494085603	0.5818126389679354	AC079325.6
ENSG00000112977	143.5	111.66666666666667	-0.3618492760414238	0.007075960209137818	0.5818126389679354	DAP
ENSG00000108559	16.25	20.0	0.29954363630597625	0.00730304666078956	0.5818126389679354	NUP88
ENSG00000171659	5.75	2.0	-1.5230916704835658	0.00730304666078956	0.5818126389679354	GPR34
ENSG00000197558	20.25	14.0	-0.5324632773019042	0.0073345051736869	0.5818126389679354	SSPO
ENSG00000142227	363.75	454.6666666666667	0.32186119742033326	0.007071292832156196	0.5818126389679354	EMP3
ENSG00000077254	68.75	79.33333333333333	0.20656465478923533	0.007251401322999601	0.5818126389679354	USP33
ENSG00000126790	9.25	6.666666666666667	-0.47242734203671116	0.007203460683488184	0.5818126389679354	L3HYPDH
ENSG00000117010	3.25	5.333333333333333	0.7144244232140374	0.007334505173686904	0.5818126389679354	ZNF684
ENSG00000155659	10.5	3.3333333333333335	-1.6550564779938675	0.006996641111016855	0.5818126389679354	VSIG4
ENSG00000107890	5.75	8.333333333333334	0.535253964344682	0.007203460683488171	0.5818126389679354	ANKRD26
ENSG00000182220	372.0	274.3333333333333	-0.43937131071174546	0.007421646167857952	0.581986758230958	ATP6AP2
ENSG00000108100	345.0	261.6666666666667	-0.3988648768526964	0.007415241013370346	0.581986758230958	CCNY
ENSG00000181481	74.75	83.66666666666667	0.1625773221564784	0.007502925233621255	0.5827031453072969	RNF135
ENSG00000105329	574.0	707.3333333333334	0.3013390397380852	0.007494154530987976	0.5827031453072969	TGFB1
ENSG00000163374	66.0	77.66666666666667	0.23482624107754246	0.007561608966792059	0.5838073074233542	YY1AP1
ENSG00000100129	540.5	315.6666666666667	-0.7758907918665664	0.007589422716287258	0.5838073074233542	EIF3L
ENSG00000065882	114.25	137.0	0.261979631012313	0.007697409271997674	0.5893078169661158	TBC1D1
ENSG00000174100	20.75	15.333333333333334	-0.4364154160685766	0.007882582072386143	0.5895149573950266	MRPL45
ENSG00000115944	78.5	64.66666666666667	-0.2796664760447419	0.007819797329906186	0.5895149573950266	COX7A2L
ENSG00000168118	28.5	19.666666666666668	-0.5351867300046136	0.007779700685639007	0.5895149573950266	RAB4A
ENSG00000107745	85.0	111.33333333333333	0.38934684111269474	0.007879456347332866	0.5895149573950266	MICU1
ENSG00000173599	11.25	5.0	-1.1697647251441805	0.007741852530353355	0.5895149573950266	PC
ENSG00000007968	14.25	52.666666666666664	1.8858543877698837	0.007991639700059276	0.5938359006267149	E2F2
ENSG00000164828	114.75	84.0	-0.45002831824733686	0.008013880545785803	0.5938359006267149	SUN1
ENSG00000091262	13.25	5.666666666666667	-1.2252744217889961	0.008183269940444146	0.6008751937178851	ABCC6
ENSG00000138750	16.5	21.0	0.3479045681348884	0.008166550293195464	0.6008751937178851	NUP54
ENSG00000106603	31.25	45.0	0.526054705698505	0.008220784964100003	0.6008984629414997	COA1
ENSG00000005844	789.0	1182.6666666666667	0.5839456949224235	0.008302651151003414	0.601439581584346	ITGAL
ENSG00000015153	17.75	22.333333333333332	0.3313628907667588	0.008274382239427457	0.601439581584346	YAF2
ENSG00000108622	23.5	41.333333333333336	0.8146184715059679	0.008417691573165693	0.6070508467541009	ICAM2
ENSG00000110080	10.75	14.666666666666666	0.4481685274836117	0.008483811116756446	0.6090999323559272	ST3GAL4
ENSG00000177628	55.75	72.66666666666667	0.382315899894473	0.008630999294404975	0.6105273679390678	GBA
ENSG00000188603	63.5	57.0	-0.15579208181817963	0.008659434276377814	0.6105273679390678	CLN3
ENSG00000197943	70.0	93.66666666666667	0.42017559512880037	0.008692664022903652	0.6105273679390678	PLCG2
ENSG00000075568	88.75	127.0	0.5170045765116799	0.00860379568356001	0.6105273679390678	TMEM131
ENSG00000187741	10.75	16.0	0.5736912129721294	0.008576557540236266	0.6105273679390678	FANCA
ENSG00000131042	784.0	999.0	0.34963062764459496	0.00874775098984284	0.6117366644585335	LILRB2
ENSG00000163866	26.75	32.333333333333336	0.27347404229226807	0.008900682704735468	0.6197483983288653	SMIM12
ENSG00000204568	19.0	28.666666666666668	0.5933491369109624	0.008940054058412005	0.6198181684960838	MRPS18B
ENSG00000171824	58.0	78.33333333333333	0.4335669941442153	0.009298833815234477	0.6254013283474488	EXOSC10
ENSG00000111331	395.25	1160.3333333333333	1.5536995389112456	0.009175158878637265	0.6254013283474488	OAS3
ENSG00000070371	18.25	11.333333333333334	-0.6872759769626154	0.009110328351191998	0.6254013283474488	CLTCL1
ENSG00000116663	31.5	57.0	0.8555896017665184	0.009214802188930345	0.6254013283474488	FBXO6
ENSG00000143226	398.5	619.0	0.6353583955993312	0.009139865307317143	0.6254013283474488	FCGR2A
ENSG00000175105	12.25	14.666666666666666	0.25973986980165625	0.009407733241824319	0.6254013283474488	ZNF654
ENSG00000167535	6.75	4.333333333333333	-0.6392911102959291	0.009407733241824305	0.6254013283474488	CACNB3
ENSG00000116260	259.5	204.66666666666666	-0.34245689423525705	0.009228515477185086	0.6254013283474488	QSOX1
ENSG00000171503	9.5	14.666666666666666	0.6264881120466324	0.00935186023090382	0.6254013283474488	ETFDH
ENSG00000125995	16.75	14.333333333333334	-0.2247724153216795	0.009407733241824319	0.6254013283474488	ROMO1
ENSG00000153898	0.75	2.6666666666666665	1.8286935956528498	0.009841977914707008	0.6257512006187294	MCOLN2
ENSG00000184922	1052.5	1263.6666666666667	0.263795493438032	0.009905562841847975	0.6257512006187294	FMNL1
ENSG00000100605	216.0	264.6666666666667	0.2931439661086077	0.010060064519658693	0.6257512006187294	ITPK1
ENSG00000261408	4.25	2.3333333333333335	-0.864791672220532	0.009841977914707008	0.6257512006187294	TEN1-CDK3
ENSG00000166949	87.0	120.66666666666667	0.4719352638937127	0.010070519978398265	0.6257512006187294	SMAD3
ENSG00000116251	325.0	205.66666666666666	-0.6601291538347714	0.009611656365047006	0.6257512006187294	RPL22
ENSG00000168268	11.75	5.0	-1.2324950239643295	0.009578191188738984	0.6257512006187294	NT5DC2
ENSG00000100784	9.25	12.333333333333334	0.41499851120904024	0.009996868159128758	0.6257512006187294	RPS6KA5
ENSG00000072121	51.25	63.333333333333336	0.3054076374473855	0.009699924286305629	0.6257512006187294	ZFYVE26
ENSG00000126012	179.25	198.66666666666666	0.14837592442316536	0.010071518643114376	0.6257512006187294	KDM5C
ENSG00000131828	37.0	42.333333333333336	0.19426390819901254	0.009700531451967167	0.6257512006187294	PDHA1
ENSG00000183092	2.25	5.333333333333333	1.2447419224502376	0.009996868159128766	0.6257512006187294	BEGAIN
ENSG00000074356	47.75	41.0	-0.2198718493551944	0.009493505111394922	0.6257512006187294	C17orf85
ENSG00000130303	159.0	254.33333333333334	0.6776903897502499	0.009492230282045442	0.6257512006187294	BST2
ENSG00000121060	183.5	227.33333333333334	0.30902765953482186	0.009775976284740986	0.6257512006187294	TRIM25
ENSG00000176659	3.25	1.3333333333333333	-1.2847644410239736	0.009841977914707008	0.6257512006187294	C20orf197
ENSG00000182768	11.75	13.666666666666666	0.2179834340770099	0.009841977914707017	0.6257512006187294	NGRN
ENSG00000064932	216.75	269.6666666666667	0.31514390237974255	0.010186739443085421	0.6304850151862141	SBNO2
ENSG00000105939	79.25	153.0	0.9490400376628066	0.010244206604750361	0.631621807225715	ZC3HAV1
ENSG00000177105	295.25	394.0	0.41625734537469855	0.010326410928731891	0.6342693617594486	RHOG
ENSG00000068697	254.0	212.33333333333334	-0.25849651066143686	0.010429538683614034	0.6381771511178073	LAPTM4A
ENSG00000173153	57.25	73.0	0.3506153339001837	0.012101837776030527	0.6434180974896097	ESRRA
ENSG00000188243	53.0	39.333333333333336	-0.43023044810563377	0.010906242157548995	0.6434180974896097	COMMD6
ENSG00000136986	66.5	78.0	0.2301165848336101	0.011219409428303457	0.6434180974896097	DERL1
ENSG00000128340	272.5	317.0	0.21822586727238347	0.011742175401770737	0.6434180974896097	RAC2
ENSG00000078699	27.0	33.666666666666664	0.31835089939852457	0.011612657269186399	0.6434180974896097	CBFA2T2
